X;Result
-4.5100000000;-0.2051984060
-4.5000000000;-0.2156412461
-4.4900000000;-0.2261292231
-4.4800000000;-0.2366647421
-4.4700000000;-0.2472502487
-4.4600000000;-0.2578882322
-4.4500000000;-0.2685812276
-4.4400000000;-0.2793318184
-4.4300000000;-0.2901426391
-4.4200000000;-0.3010163780
-4.4100000000;-0.3119557803
-4.4000000000;-0.3229636507
-4.3900000000;-0.3340428566
-4.3800000000;-0.3451963318
-4.3700000000;-0.3564270790
-4.3600000000;-0.3677381741
-4.3500000000;-0.3791327696
-4.3400000000;-0.3906140980
-4.3300000000;-0.4021854766
-4.3200000000;-0.4138503109
-4.3100000000;-0.4256120997
-4.3000000000;-0.4374744390
-4.2900000000;-0.4494410272
-4.2800000000;-0.4615156702
-4.2700000000;-0.4737022864
-4.2600000000;-0.4860049126
-4.2500000000;-0.4984277096
-4.2400000000;-0.5109749684
-4.2300000000;-0.5236511168
-4.2200000000;-0.5364607262
-4.2100000000;-0.5494085185
-4.2000000000;-0.5624993741
-4.1900000000;-0.5757383397
-4.1800000000;-0.5891306368
-4.1700000000;-0.6026816707
-4.1600000000;-0.6163969961
-4.1500000000;-0.6302825036
-4.1400000000;-0.6443441631
-4.1300000000;-0.6585882147
-4.1200000000;-0.6730211357
-4.1100000000;-0.6876496528
-4.1000000000;-0.7024807555
-4.0900000000;-0.7175217106
-4.0800000000;-0.7327800770
-4.0700000000;-0.7482637223
-4.0600000000;-0.7639808392
-4.0500000000;-0.7799399646
-4.0400000000;-0.7961499983
-4.0300000000;-0.8126202246
-4.0200000000;-0.8293603337
-4.0100000000;-0.8463804460
-4.0000000000;-0.8636911371
-3.9900000000;-0.8813034653
-3.9800000000;-0.8992290002
-3.9700000000;-0.9174798546
-3.9600000000;-0.9360687171
-3.9500000000;-0.9550088889
-3.9400000000;-0.9743142586
-3.9300000000;-0.9939995978
-3.9200000000;-1.0140802237
-3.9100000000;-1.0345723030
-3.9000000000;-1.0554928399
-3.8900000000;-1.0768597325
-3.8800000000;-1.0986918331
-3.8700000000;-1.1210090143
-3.8600000000;-1.1438322405
-3.8500000000;-1.1671836444
-3.8400000000;-1.1910866120
-3.8300000000;-1.2155658731
-3.8200000000;-1.2406476006
-3.8100000000;-1.2663595193
-3.8000000000;-1.2927310232
-3.7900000000;-1.3197933053
-3.7800000000;-1.3475794980
-3.7700000000;-1.3761248280
-3.7600000000;-1.4054667859
-3.7500000000;-1.4356453122
-3.7400000000;-1.4667030027
-3.7300000000;-1.4986853339
-3.7200000000;-1.5316409124
-3.7100000000;-1.5656217507
-3.7000000000;-1.6006835718
-3.6900000000;-1.6368861484
-3.6800000000;-1.6742936788
-3.6700000000;-1.7129752060
-3.6600000000;-1.7530050849
-3.6500000000;-1.7944635055
-3.6400000000;-1.8374370778
-3.6300000000;-1.8820194899
-3.6200000000;-1.9283122474
-3.6100000000;-1.9764255084
-3.6000000000;-2.0264790274
-3.5900000000;-2.0786032253
-3.5800000000;-2.1329404067
-3.5700000000;-2.1896461463
-3.5600000000;-2.2488908756
-3.5500000000;-2.3108617013
-3.5400000000;-2.3757644986
-3.5300000000;-2.4438263277
-3.5200000000;-2.5152982326
-3.5100000000;-2.5904584968
-3.5000000000;-2.6696165326
-3.4900000000;-2.7531169766
-3.4800000000;-2.8413454771
-3.4700000000;-2.9347345319
-3.4600000000;-3.0337709520
-3.4500000000;-3.1390046668
-3.4400000000;-3.2510593005
-3.4300000000;-3.3706449482
-3.4200000000;-3.4985737060
-3.4100000000;-3.6357786718
-3.4000000000;-3.7833373589
-3.3900000000;-3.9425007646
-3.3800000000;-4.1147297535
-3.3700000000;-4.3017410001
-3.3600000000;-4.5055655509
-3.3500000000;-4.7286242475
-3.3400000000;-4.9738259574
-3.3300000000;-5.2446970879
-3.3200000000;-5.5455546564
-3.3100000000;-5.8817410222
-3.3000000000;-6.2599475272
-3.2900000000;-6.6886689830
-3.2800000000;-7.1788551787
-3.2700000000;-7.7448668146
-3.2600000000;-8.4059188239
-3.2500000000;-9.1883063152
-3.2400000000;-10.1290231660
-3.2300000000;-11.2817972351
-3.2200000000;-12.7277659244
-3.2100000000;-14.5955102501
-3.2000000000;-17.1016692821
-3.1900000000;-20.6418954440
-3.1800000000;-26.0239003696
-3.1700000000;-35.1927242211
-3.1600000000;-54.3200726517
-3.1500000000;-118.9411230631
-3.1400000000;627.8736366169
-3.1300000000;86.2575057779
-3.1200000000;46.3048068710
-3.1100000000;31.6423777314
-3.1000000000;24.0288311679
-3.0900000000;19.3653974866
-3.0800000000;16.2151621533
-3.0700000000;13.9440382304
-3.0600000000;12.2287935456
-3.0500000000;10.8873565749
-3.0400000000;9.8093426112
-3.0300000000;8.9239339070
-3.0200000000;8.1836093851
-3.0100000000;7.5552928273
-3.0000000000;7.0152520247
-2.9900000000;6.5460168314
-2.9800000000;6.1344415572
-2.9700000000;5.7704448740
-2.9600000000;5.4461660694
-2.9500000000;5.1553855323
-2.9400000000;4.8931177184
-2.9300000000;4.6553195364
-2.9200000000;4.4386776936
-2.9100000000;4.2404511347
-2.9000000000;4.0583526117
-2.8900000000;3.8904584967
-2.8800000000;3.7351392808
-2.8700000000;3.5910054263
-2.8600000000;3.4568646656
-2.8500000000;3.3316885352
-2.8400000000;3.2145846876
-2.8300000000;3.1047753977
-2.8200000000;3.0015796557
-2.8100000000;2.9043985834
-2.8000000000;2.8127034126
-2.7900000000;2.7260255142
-2.7800000000;2.6439480822
-2.7700000000;2.5660991606
-2.7600000000;2.4921457666
-2.7500000000;2.4217889140
-2.7400000000;2.3547593803
-2.7300000000;2.2908140912
-2.7200000000;2.2297330189
-2.7100000000;2.1713165122
-2.7000000000;2.1153829893
-2.6900000000;2.0617669365
-2.6800000000;2.0103171682
-2.6700000000;1.9608953071
-2.6600000000;1.9133744544
-2.6500000000;1.8676380221
-2.6400000000;1.8235787052
-2.6300000000;1.7810975740
-2.6200000000;1.7401032713
-2.6100000000;1.7005112996
-2.6000000000;1.6622433881
-2.5900000000;1.6252270432
-2.5800000000;1.5893945725
-2.5700000000;1.5546833571
-2.5600000000;1.5210349533
-2.5500000000;1.4883948547
-2.5400000000;1.4567121655
-2.5300000000;1.4259393046
-2.5200000000;1.3960317389
-2.5100000000;1.3669477419
-2.5000000000;1.3386481746
-2.4900000000;1.3110962869
-2.4800000000;1.2842575369
-2.4700000000;1.2580994259
-2.4600000000;1.2325913488
-2.4500000000;1.2077044567
-2.4400000000;1.1834115313
-2.4300000000;1.1596868706
-2.4200000000;1.1365061834
-2.4100000000;1.1138464924
-2.4000000000;1.0916860457
-2.3900000000;1.0700042349
-2.3800000000;1.0487815197
-2.3700000000;1.0279993586
-2.3600000000;1.0076401448
-2.3500000000;0.9876871466
-2.3400000000;0.9681244530
-2.3300000000;0.9489369222
-2.3200000000;0.9301101355
-2.3100000000;0.9116303526
-2.3000000000;0.8934844715
-2.2900000000;0.8756599908
-2.2800000000;0.8581449742
-2.2700000000;0.8409280183
-2.2600000000;0.8239982217
-2.2500000000;0.8073451830
-2.2400000000;0.7909588665
-2.2300000000;0.7748297424
-2.2200000000;0.7589486515
-2.2100000000;0.7433068115
-2.2000000000;0.7278957973
-2.1900000000;0.7127075215
-2.1800000000;0.6977342169
-2.1700000000;0.6829684192
-2.1600000000;0.6684029515
-2.1500000000;0.6540309095
-2.1400000000;0.6398456474
-2.1300000000;0.6258407648
-2.1200000000;0.6120100943
-2.1100000000;0.5983476899
-2.1000000000;0.5848478158
-2.0900000000;0.5715049363
-2.0800000000;0.5583137056
-2.0700000000;0.5452689589
-2.0600000000;0.5323657033
-2.0500000000;0.5195991098
-2.0400000000;0.5069645052
-2.0300000000;0.4944573645
-2.0200000000;0.4820733044
-2.0100000000;0.4698080759
-2.0000000000;0.4576575584
-1.9900000000;0.4456177534
-1.9800000000;0.4336847790
-1.9700000000;0.4218548641
-1.9600000000;0.4101243434
-1.9500000000;0.3984896522
-1.9400000000;0.3869473223
-1.9300000000;0.3754939638
-1.9200000000;0.3641263134
-1.9100000000;0.3528411505
-1.9000000000;0.3416353476
-1.8900000000;0.3305058525
