X;Result
-4.2700000000;-2.3359045527
-4.2600000000;-2.2877251658
-4.2500000000;-2.2417127097
-4.2400000000;-2.1977300740
-4.2300000000;-2.1556515308
-4.2200000000;-2.1153615794
-4.2100000000;-2.0767539279
-4.2000000000;-2.0397305956
-4.1900000000;-2.0042011169
-4.1800000000;-1.9700818365
-4.1700000000;-1.9372952809
-4.1600000000;-1.9057697344
-4.1500000000;-1.8754381894
-4.1400000000;-1.8462387408
-4.1300000000;-1.8181136117
-4.1200000000;-1.7910089390
-4.1100000000;-1.7648744488
-4.1000000000;-1.7396631639
-4.0900000000;-1.7153311385
-4.0800000000;-1.6918372194
-4.0700000000;-1.6691428285
-4.0600000000;-1.6472117657
-4.0500000000;-1.6260100296
-4.0400000000;-1.6055056543
-4.0300000000;-1.5856685602
-4.0200000000;-1.5664704183
-4.0100000000;-1.5478845259
-4.0000000000;-1.5298856921
-3.9900000000;-1.5124501340
-3.9800000000;-1.4955553805
-3.9700000000;-1.4791801843
-3.9600000000;-1.4633044408
-3.9500000000;-1.4479091131
-3.9400000000;-1.4329761637
-3.9300000000;-1.4184884904
-3.9200000000;-1.4044298677
-3.9100000000;-1.3907848924
-3.9000000000;-1.3775389334
-3.8900000000;-1.3646780846
-3.8800000000;-1.3521891221
-3.8700000000;-1.3400594638
-3.8600000000;-1.3282771320
-3.8500000000;-1.3168307185
-3.8400000000;-1.3057093524
-3.8300000000;-1.2949026701
-3.8200000000;-1.2844007869
-3.8100000000;-1.2741942707
-3.8000000000;-1.2642741179
-3.7900000000;-1.2546317300
-3.7800000000;-1.2452588927
-3.7700000000;-1.2361477553
-3.7600000000;-1.2272908124
-3.7500000000;-1.2186808859
-3.7400000000;-1.2103111087
-3.7300000000;-1.2021749095
-3.7200000000;-1.1942659976
-3.7100000000;-1.1865783498
-3.7000000000;-1.1791061972
-3.6900000000;-1.1718440135
-3.6800000000;-1.1647865034
-3.6700000000;-1.1579285917
-3.6600000000;-1.1512654138
-3.6500000000;-1.1447923055
-3.6400000000;-1.1385047946
-3.6300000000;-1.1323985923
-3.6200000000;-1.1264695851
-3.6100000000;-1.1207138274
-3.6000000000;-1.1151275343
-3.5900000000;-1.1097070751
-3.5800000000;-1.1044489668
-3.5700000000;-1.0993498679
-3.5600000000;-1.0944065732
-3.5500000000;-1.0896160081
-3.5400000000;-1.0849752236
-3.5300000000;-1.0804813917
-3.5200000000;-1.0761318004
-3.5100000000;-1.0719238498
-3.5000000000;-1.0678550125
-3.4900000000;-1.0639229739
-3.4800000000;-1.0601254088
-3.4700000000;-1.0564601266
-3.4600000000;-1.0529250305
-3.4500000000;-1.0495181145
-3.4400000000;-1.0462374599
-3.4300000000;-1.0430812335
-3.4200000000;-1.0400476837
-3.4100000000;-1.0371351394
-3.4000000000;-1.0343420064
-3.3900000000;-1.0316667663
-3.3800000000;-1.0291079733
-3.3700000000;-1.0266642534
-3.3600000000;-1.0243343016
-3.3500000000;-1.0221168806
-3.3400000000;-1.0200108190
-3.3300000000;-1.0180150098
-3.3200000000;-1.0161284092
-3.3100000000;-1.0143500346
-3.3000000000;-1.0126789641
-3.2900000000;-1.0111143347
-3.2800000000;-1.0096553417
-3.2700000000;-1.0083012370
-3.2600000000;-1.0070513290
-3.2500000000;-1.0059049811
-3.2400000000;-1.0048616111
-3.2300000000;-1.0039206904
-3.2200000000;-1.0030817437
-3.2100000000;-1.0023443479
-3.2000000000;-1.0017081318
-3.1900000000;-1.0011727758
-3.1800000000;-1.0007380112
-3.1700000000;-1.0004036202
-3.1600000000;-1.0001694352
-3.1500000000;-1.0000353391
-3.1400000000;-1.0000012648
-3.1300000000;-1.0000671953
-3.1200000000;-1.0002331636
-3.1100000000;-1.0004992526
-3.1000000000;-1.0008655956
-3.0900000000;-1.0013323761
-3.0800000000;-1.0018998280
-3.0700000000;-1.0025682363
-3.0600000000;-1.0033379370
-3.0500000000;-1.0042093176
-3.0400000000;-1.0051828179
-3.0300000000;-1.0062589302
-3.0200000000;-1.0074382000
-3.0100000000;-1.0087212267
-3.0000000000;-1.0101086645
-2.9900000000;-1.0116012227
-2.9800000000;-1.0131996675
-2.9700000000;-1.0149048219
-2.9600000000;-1.0167175676
-2.9500000000;-1.0186388458
-2.9400000000;-1.0206696583
-2.9300000000;-1.0228110690
-2.9200000000;-1.0250642053
-2.9100000000;-1.0274302593
-2.9000000000;-1.0299104896
-2.8900000000;-1.0325062232
-2.8800000000;-1.0352188567
-2.8700000000;-1.0380498587
-2.8600000000;-1.0410007995
-2.8500000000;-1.0440732402
-2.8400000000;-1.0472689070
-2.8300000000;-1.0505895770
-2.8200000000;-1.0540371104
-2.8100000000;-1.0576134534
-2.8000000000;-1.0613206406
-2.7900000000;-1.0651607983
-2.7800000000;-1.0691361476
-2.7700000000;-1.0732490074
-2.7600000000;-1.0775017983
-2.7500000000;-1.0818970464
-2.7400000000;-1.0864373865
-2.7300000000;-1.0911255673
-2.7200000000;-1.0959644547
-2.7100000000;-1.1009570372
-2.7000000000;-1.1061064304
-2.6900000000;-1.1114158825
-2.6800000000;-1.1168887792
-2.6700000000;-1.1225286500
-2.6600000000;-1.1283391740
-2.6500000000;-1.1343241866
-2.6400000000;-1.1404876859
-2.6300000000;-1.1468338406
-2.6200000000;-1.1533669969
-2.6100000000;-1.1600916874
-2.6000000000;-1.1670126389
-2.5900000000;-1.1741347821
-2.5800000000;-1.1814632612
-2.5700000000;-1.1890034439
-2.5600000000;-1.1967609325
-2.5500000000;-1.2047415756
-2.5400000000;-1.2129514801
-2.5300000000;-1.2213970245
-2.5200000000;-1.2300848728
-2.5100000000;-1.2390219895
-2.5000000000;-1.2482156550
-2.4900000000;-1.2576734826
-2.4800000000;-1.2674034370
-2.4700000000;-1.2774138524
-2.4600000000;-1.2877134541
-2.4500000000;-1.2983113796
-2.4400000000;-1.3092172022
-2.4300000000;-1.3204409565
-2.4200000000;-1.3319931644
-2.4100000000;-1.3438848646
-2.4000000000;-1.3561276430
-2.3900000000;-1.3687336660
-2.3800000000;-1.3817157160
-2.3700000000;-1.3950872296
-2.3600000000;-1.4088623389
-2.3500000000;-1.4230559158
-2.3400000000;-1.4376836198
-2.3300000000;-1.4527619494
-2.3200000000;-1.4683082982
-2.3100000000;-1.4843410148
-2.3000000000;-1.5008794686
-2.2900000000;-1.5179441196
-2.2800000000;-1.5355565959
-2.2700000000;-1.5537397764
-2.2600000000;-1.5725178819
-2.2500000000;-1.5919165204
-2.2400000000;-1.6119630070
-2.2300000000;-1.6326861594
-2.2200000000;-1.6541166427
-2.2100000000;-1.6762870542
-2.2000000000;-1.6992320772
-2.1900000000;-1.7229886491
-2.1800000000;-1.7475961458
-2.1700000000;-1.7730965855
-2.1600000000;-1.7995348521
-2.1500000000;-1.8269589432
-2.1400000000;-1.8554202424
-2.1300000000;-1.8849738227
-2.1200000000;-1.9156787816
-2.1100000000;-1.9475986145
-2.1000000000;-1.9808016295
-2.0900000000;-2.0153614114
-2.0800000000;-2.0513573388
-2.0700000000;-2.0888751648
-2.0600000000;-2.1280076681
-2.0500000000;-2.1688553860
-2.0400000000;-2.2115274407
-2.0300000000;-2.2561424741
-2.0200000000;-2.3028297070
-2.0100000000;-2.3517301436
-2.0000000000;-2.4029979439
-1.9900000000;-2.4568019921
-1.9800000000;-2.5133276966
-1.9700000000;-2.5727790583
-1.9600000000;-2.6353810600
-1.9500000000;-2.7013824319
-1.9400000000;-2.7710588680
-1.9300000000;-2.8447167791
-1.9200000000;-2.9226976907
-1.9100000000;-3.0053834186
-1.9000000000;-3.0932021886
-1.8900000000;-3.1866359056
-1.8800000000;-3.2862288336
-1.8700000000;-3.3925980168
-1.8600000000;-3.5064458617
-1.8500000000;-3.6285754242
-1.8400000000;-3.7599091029
-1.8300000000;-3.9015116602
-1.8200000000;-4.0546187859
-1.8100000000;-4.2206728255
-1.8000000000;-4.4013678607
-1.7900000000;-4.5987071307
-1.7800000000;-4.8150769206
-1.7700000000;-5.0533427054
-1.7600000000;-5.3169757837
-1.7500000000;-5.6102223093
-1.7400000000;-5.9383322621
-1.7300000000;-6.3078747131
-1.7200000000;-6.7271798673
-1.7100000000;-7.2069716389
-1.7000000000;-7.7612939822
-1.6900000000;-8.4089034828
-1.6800000000;-9.1754270835
-1.6700000000;-10.0968263720
-1.6600000000;-11.2251835145
-1.6500000000;-12.6388893502
-1.6400000000;-14.4616428349
-1.6300000000;-16.9007182031
-1.6200000000;-20.3318928641
-1.6100000000;-25.5143548176
-1.6000000000;-34.2471452017
-1.5900000000;-52.0765921001
-1.5800000000;-108.6538864527
-1.5700000000;1255.7560916720
-1.5600000000;92.6258452829
-1.5500000000;48.0888688840
-1.5400000000;32.4765332382
-1.5300000000;24.5188088043
-1.5200000000;19.6949298980
-1.5100000000;16.4584982478
-1.5000000000;14.1368322400
-1.4900000000;12.3902761323
-1.4800000000;11.0288083574
-1.4700000000;9.9378155218
-1.4600000000;9.0440623203
-1.4500000000;8.2985643244
-1.4400000000;7.6673175092
-1.4300000000;7.1259783699
-1.4200000000;6.6566607535
-1.4100000000;6.2459279301
-1.4000000000;5.8834900411
-1.3900000000;5.5613338180
-1.3800000000;5.2731259809
-1.3700000000;5.0137949069
-1.3600000000;4.7792313706
-1.3500000000;4.5660706063
-1.3400000000;4.3715310277
-1.3300000000;4.1932931337
-1.3200000000;4.0294073854
-1.3100000000;3.8782232767
-1.3000000000;3.7383341208
-1.2900000000;3.6085336348
-1.2800000000;3.4877814819
-1.2700000000;3.3751756873
-1.2600000000;3.2699303788
-1.2500000000;3.1713576912
-1.2400000000;3.0788529524
-1.2300000000;2.9918824783
-1.2200000000;2.9099734543
-1.2100000000;2.8327055003
-1.2000000000;2.7597036002
-1.1900000000;2.6906321459
-1.1800000000;2.6251898950
-1.1700000000;2.5631056842
-1.1600000000;2.5041347679
-1.1500000000;2.4480556798
-1.1400000000;2.3946675312
-1.1300000000;2.3437877261
-1.1200000000;2.2952497331
-1.1100000000;2.2489016447
-1.1000000000;2.2046044204
-1.0900000000;2.1622306007
-1.0800000000;2.1216631272
-1.0700000000;2.0827943046
-1.0600000000;2.0455248840
-1.0500000000;2.0097632524
-1.0400000000;1.9754247134
-1.0300000000;1.9424308483
-1.0200000000;1.9107089459
-1.0100000000;1.8801914941
-1.0000000000;1.8508157248
-0.9900000000;1.8225232052
-0.9800000000;1.7952594715
-0.9700000000;1.7689736988
-0.9600000000;1.7436184030
-0.9500000000;1.7191491725
-0.9400000000;1.6955244244
-0.9300000000;1.6727051842
-0.9200000000;1.6506548854
-0.9100000000;1.6293391880
-0.9000000000;1.6087258120
-0.8900000000;1.5887843870
-0.8800000000;1.5694863139
-0.8700000000;1.5508046387
-0.8600000000;1.5327139371
-0.8500000000;1.5151902085
-0.8400000000;1.4982107792
-0.8300000000;1.4817542124
-0.8200000000;1.4658002267
-0.8100000000;1.4503296200
-0.8000000000;1.4353242000
-0.7900000000;1.4207667195
-0.7800000000;1.4066408173
-0.7700000000;1.3929309627
-0.7600000000;1.3796224046
-0.7500000000;1.3667011248
-0.7400000000;1.3541537934
-0.7300000000;1.3419677285
-0.7200000000;1.3301308587
-0.7100000000;1.3186316872
-0.7000000000;1.3074592598
-0.6900000000;1.2966031339
-0.6800000000;1.2860533503
-0.6700000000;1.2758004066
-0.6600000000;1.2658352256
-0.6500000000;1.2561491607
-0.6400000000;1.2467339295
-0.6300000000;1.2375816248
-0.6200000000;1.2286846875
